Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementPresent(findTestObject(""Edit Data konsumen/Ttitle Detail Data Konsumen""), 0)",Edge Chromium 116,,,2023-09-06 09:08:15,2023-09-06 09:08:16,"0,505s",PASSED
"nama = getText(findTestObject(""hasil edit konsumen/hasil edit nama""))",Edge Chromium 116,,,2023-09-06 09:08:16,2023-09-06 09:08:16,"0,589s",PASSED
"emaill = getText(findTestObject(""hasil edit konsumen/hasil edit email""))",Edge Chromium 116,,,2023-09-06 09:08:16,2023-09-06 09:08:17,"0,472s",PASSED
"nomorHp = getText(findTestObject(""hasil edit konsumen/hasil edit no_hp""))",Edge Chromium 116,,,2023-09-06 09:08:17,2023-09-06 09:08:17,"0,512s",PASSED
"jenis_kelamin = getText(findTestObject(""Edit Data konsumen/Jenis_Kelamin/Hasil edit Jenis_kelamin""))",Edge Chromium 116,,,2023-09-06 09:08:17,2023-09-06 09:08:18,"0,640s",PASSED
"tgl_lahir_show = getText(findTestObject(""hasil edit konsumen/hasil edit tgl_lahir""))",Edge Chromium 116,,,2023-09-06 09:08:18,2023-09-06 09:08:18,"0,573s",PASSED
"alamat = getText(findTestObject(""hasil edit konsumen/hasil edit alamat""))",Edge Chromium 116,,,2023-09-06 09:08:18,2023-09-06 09:08:19,"0,541s",PASSED
"foto1 = getAttribute(findTestObject(""Object Repository/Edit Data konsumen/Edit foto/hasil edit foto""), ""src"").split(""/"")",Edge Chromium 116,,,2023-09-06 09:08:19,2023-09-06 09:08:20,"0,609s",PASSED
"fotoUrl = size() - 1].replace("".png"", """")",Edge Chromium 116,,,2023-09-06 09:08:20,2023-09-06 09:08:20,"0,020s",PASSED
println(fotoUrl),Edge Chromium 116,,,2023-09-06 09:08:20,2023-09-06 09:08:20,"0,016s",PASSED
"foto_sebelumEdit = foto.split(""\\"")",Edge Chromium 116,,,2023-09-06 09:08:20,2023-09-06 09:08:20,"0,000s",PASSED
"urlfoto = size() - 1].replace("".png"", """")",Edge Chromium 116,,,2023-09-06 09:08:20,2023-09-06 09:08:20,"0,000s",PASSED
println(urlfoto),Edge Chromium 116,,,2023-09-06 09:08:20,2023-09-06 09:08:20,"0,000s",PASSED
assert fotoUrl.contains(urlfoto),Edge Chromium 116,,,2023-09-06 09:08:20,2023-09-06 09:08:20,"0,010s",PASSED
sdf = new java.text.SimpleDateFormat(yyyy-MM-dd),Edge Chromium 116,,,2023-09-06 09:08:20,2023-09-06 09:08:20,"0,044s",PASSED
parsedDate = null,Edge Chromium 116,,,2023-09-06 09:08:20,2023-09-06 09:08:20,"0,000s",PASSED
SentDate = tanggal_lahir,Edge Chromium 116,,,2023-09-06 09:08:20,2023-09-06 09:08:20,"0,000s",PASSED
parsedDate = sdf.parse(SentDate),Edge Chromium 116,,,2023-09-06 09:08:20,2023-09-06 09:08:20,"0,000s",PASSED
print = new java.text.SimpleDateFormat(dd MMM yyyy),Edge Chromium 116,,,2023-09-06 09:08:20,2023-09-06 09:08:20,"0,006s",PASSED
tanggal_lahir = print.format(parsedDate),Edge Chromium 116,,,2023-09-06 09:08:20,2023-09-06 09:08:20,"0,001s",PASSED
assert trim().equalsIgnoreCase(nama.trim()),Edge Chromium 116,,,2023-09-06 09:08:20,2023-09-06 09:08:20,"0,000s",PASSED
assert trim().equalsIgnoreCase(emaill.trim()),Edge Chromium 116,,,2023-09-06 09:08:20,2023-09-06 09:08:20,"0,000s",PASSED
assert trim().equalsIgnoreCase(nomorHp.trim()),Edge Chromium 116,,,2023-09-06 09:08:20,2023-09-06 09:08:20,"0,000s",PASSED
assert trim().equalsIgnoreCase(jenis_kelamin.trim()),Edge Chromium 116,,,2023-09-06 09:08:20,2023-09-06 09:08:20,"0,000s",PASSED
assert trim().equalsIgnoreCase(tgl_lahir_show.trim()),Edge Chromium 116,,,2023-09-06 09:08:20,2023-09-06 09:08:20,"0,005s",PASSED
assert trim().equalsIgnoreCase(alamat.trim()),Edge Chromium 116,,,2023-09-06 09:08:20,2023-09-06 09:08:20,"0,001s",PASSED
,,,,,,,
Test Cases/M08 Edit Data Konsumen/TC-Edit Data Konsumen-Edit-002,Edge Chromium 116,Admin merubah NamaLengkap menggunakan Spesial Karakter,,2023-09-06 09:08:20,2023-09-06 09:08:55,"35,237s",FAILED
"callTestCase(findTestCase(""M08 Edit Data Konsumen/TC-Edit Data Konsumen-show-001""), [:], STOP_ON_FAILURE)",Edge Chromium 116,,,2023-09-06 09:08:21,2023-09-06 09:08:47,"26,209s",PASSED
"click(findTestObject(""Edit Data konsumen/buttom edit""))",Edge Chromium 116,,,2023-09-06 09:08:47,2023-09-06 09:08:51,"4,384s",PASSED
"verifyElementPresent(findTestObject(""Edit Data konsumen/tittle Edit Data Konsumen""), 0)",Edge Chromium 116,,,2023-09-06 09:08:51,2023-09-06 09:08:52,"0,498s",PASSED
"setText(findTestObject(""Edit Data konsumen/input_Nama Lengkap""), ""//"")",Edge Chromium 116,,,2023-09-06 09:08:52,2023-09-06 09:08:53,"1,089s",PASSED
"click(findTestObject(""Edit Data konsumen/button_Update""))",Edge Chromium 116,,,2023-09-06 09:08:53,2023-09-06 09:08:54,"1,136s",PASSED
"verifyTextPresent(""Nama tidak boleh menggunakan Symbol"", false)",Edge Chromium 116,,,2023-09-06 09:08:54,2023-09-06 09:08:55,"1,038s",FAILED
,,,,,,,
Test Cases/M08 Edit Data Konsumen/TC-Edit Data Konsumen-Edit-003,Edge Chromium 116,Admin merubah Password Konsumen menggunakan 3 Karakter,,2023-09-06 09:08:55,2023-09-06 09:09:32,"37,132s",FAILED
"callTestCase(findTestCase(""M08 Edit Data Konsumen/TC-Edit Data Konsumen-show-001""), [:], STOP_ON_FAILURE)",Edge Chromium 116,,,2023-09-06 09:08:56,2023-09-06 09:09:24,"28,144s",PASSED
"click(findTestObject(""Edit Data konsumen/buttom edit""))",Edge Chromium 116,,,2023-09-06 09:09:24,2023-09-06 09:09:29,"4,709s",PASSED
"verifyElementPresent(findTestObject(""Edit Data konsumen/tittle Edit Data Konsumen""), 0)",Edge Chromium 116,,,2023-09-06 09:09:29,2023-09-06 09:09:29,"0,486s",PASSED
"setText(findTestObject(""Edit Data konsumen/ganti password/input_Ganti Password""), ""abc"")",Edge Chromium 116,,,2023-09-06 09:09:29,2023-09-06 09:09:30,"1,062s",PASSED
"click(findTestObject(""Edit Data konsumen/button_Update""))",Edge Chromium 116,,,2023-09-06 09:09:30,2023-09-06 09:09:31,"0,974s",PASSED
"verifyTextPresent(""Password Minimal 8 karakter"", false)",Edge Chromium 116,,,2023-09-06 09:09:31,2023-09-06 09:09:32,"0,966s",FAILED
,,,,,,,
Test Cases/M08 Edit Data Konsumen/TC-Edit Data Konsumen-Edit-004,Edge Chromium 116,Admin Merubah Tanggal Lahir menggunakan Tanggal di bulan depan,,2023-09-06 09:09:32,2023-09-06 09:10:11,"39,061s",FAILED
"callTestCase(findTestCase(""M08 Edit Data Konsumen/TC-Edit Data Konsumen-show-001""), [:], STOP_ON_FAILURE)",Edge Chromium 116,,,2023-09-06 09:09:33,2023-09-06 09:10:01,"28,079s",PASSED
"click(findTestObject(""Edit Data konsumen/buttom edit""))",Edge Chromium 116,,,2023-09-06 09:10:01,2023-09-06 09:10:07,"5,620s",PASSED
"verifyElementPresent(findTestObject(""Edit Data konsumen/tittle Edit Data Konsumen""), 0)",Edge Chromium 116,,,2023-09-06 09:10:07,2023-09-06 09:10:07,"0,498s",PASSED
"setText(findTestObject(""Edit Data konsumen/input tanggal lahir/input_Tanggal Lahir""), ""2023-09-01"")",Edge Chromium 116,,,2023-09-06 09:10:07,2023-09-06 09:10:08,"1,353s",PASSED
"click(findTestObject(""Edit Data konsumen/button_Update""))",Edge Chromium 116,,,2023-09-06 09:10:08,2023-09-06 09:10:10,"1,785s",PASSED
"verifyTextPresent(""Tanggal Lahir tidak Valid"", false)",Edge Chromium 116,,,2023-09-06 09:10:10,2023-09-06 09:10:11,"0,977s",FAILED
,,,,,,,
Test Cases/M08 Edit Data Konsumen/TC-Edit Data Konsumen-Edit-005,Edge Chromium 116,Admin Merubah Tanggal Lahir dengan format 0000-00-00,,2023-09-06 09:10:11,2023-09-06 09:10:48,"36,800s",FAILED
"callTestCase(findTestCase(""M08 Edit Data Konsumen/TC-Edit Data Konsumen-show-001""), [:], STOP_ON_FAILURE)",Edge Chromium 116,,,2023-09-06 09:10:12,2023-09-06 09:10:39,"27,082s",PASSED
"click(findTestObject(""Edit Data konsumen/buttom edit""))",Edge Chromium 116,,,2023-09-06 09:10:39,2023-09-06 09:10:44,"4,624s",PASSED
"verifyElementPresent(findTestObject(""Edit Data konsumen/tittle Edit Data Konsumen""), 0)",Edge Chromium 116,,,2023-09-06 09:10:44,2023-09-06 09:10:44,"0,440s",PASSED
"setText(findTestObject(""Edit Data konsumen/input tanggal lahir/input_Tanggal Lahir""), ""0000-00-00"")",Edge Chromium 116,,,2023-09-06 09:10:44,2023-09-06 09:10:45,"1,361s",PASSED
"click(findTestObject(""Edit Data konsumen/button_Update""))",Edge Chromium 116,,,2023-09-06 09:10:45,2023-09-06 09:10:47,"1,621s",PASSED
"verifyTextPresent(""Tanggal Lahir tidak Valid"", false)",Edge Chromium 116,,,2023-09-06 09:10:47,2023-09-06 09:10:48,"0,912s",FAILED
,,,,,,,
Test Cases/M08 Edit Data Konsumen/TC-Edit Data Konsumen-Edit-006,Edge Chromium 116,Admin merubah NamaLengkap menggunakan Spesial Karakter,,2023-09-06 09:10:48,2023-09-06 09:11:21,"33,514s",PASSED
"callTestCase(findTestCase(""M08 Edit Data Konsumen/TC-Edit Data Konsumen-show-001""), [:], STOP_ON_FAILURE)",Edge Chromium 116,,,2023-09-06 09:10:49,2023-09-06 09:11:14,"24,931s",PASSED
"click(findTestObject(""Edit Data konsumen/buttom edit""))",Edge Chromium 116,,,2023-09-06 09:11:14,2023-09-06 09:11:19,"5,000s",PASSED
"verifyElementPresent(findTestObject(""Edit Data konsumen/tittle Edit Data Konsumen""), 0)",Edge Chromium 116,,,2023-09-06 09:11:19,2023-09-06 09:11:19,"0,535s",PASSED
"setText(findTestObject(""Edit Data konsumen/Input no Hp/input No Hp""), ""e"")",Edge Chromium 116,,,2023-09-06 09:11:19,2023-09-06 09:11:20,"1,045s",PASSED
"click(findTestObject(""Edit Data konsumen/button_Update""))",Edge Chromium 116,,,2023-09-06 09:11:20,2023-09-06 09:11:21,"0,658s",PASSED
webDriver = getWebDriver(),Edge Chromium 116,,,2023-09-06 09:11:21,2023-09-06 09:11:21,"0,011s",PASSED
"field_noHP = webDriver.findElement(By.xpath(""//input[@name=""k""]""))",Edge Chromium 116,,,2023-09-06 09:11:21,2023-09-06 09:11:21,"0,334s",PASSED
"error_message = webDriver.executeScript(""return arguments[0].validationMessage"", field_noHP)",Edge Chromium 116,,,2023-09-06 09:11:21,2023-09-06 09:11:21,"0,029s",PASSED
println(error_message),Edge Chromium 116,,,2023-09-06 09:11:21,2023-09-06 09:11:21,"0,001s",PASSED
"assert error_message == ""Please enter a number.""",Edge Chromium 116,,,2023-09-06 09:11:21,2023-09-06 09:11:21,"0,000s",PASSED
,,,,,,,
Test Cases/M08 Edit Data Konsumen/TC-Edit Data Konsumen-Edit-007,Edge Chromium 116,Admin Merubah Email tanpa Menggunakan Domain,,2023-09-06 09:11:21,2023-09-06 09:11:55,"33,626s",PASSED
"callTestCase(findTestCase(""M08 Edit Data Konsumen/TC-Edit Data Konsumen-show-001""), [:], STOP_ON_FAILURE)",Edge Chromium 116,,,2023-09-06 09:11:22,2023-09-06 09:11:47,"24,711s",PASSED
"click(findTestObject(""Edit Data konsumen/buttom edit""))",Edge Chromium 116,,,2023-09-06 09:11:47,2023-09-06 09:11:52,"5,319s",PASSED
"verifyElementPresent(findTestObject(""Edit Data konsumen/tittle Edit Data Konsumen""), 0)",Edge Chromium 116,,,2023-09-06 09:11:52,2023-09-06 09:11:53,"0,479s",PASSED
"setText(findTestObject(""Edit Data konsumen/Input Alamat email/input Alamat Email""), ""testing"")",Edge Chromium 116,,,2023-09-06 09:11:53,2023-09-06 09:11:54,"1,143s",PASSED
"click(findTestObject(""Edit Data konsumen/button_Update""))",Edge Chromium 116,,,2023-09-06 09:11:54,2023-09-06 09:11:55,"0,671s",PASSED
webDriver = getWebDriver(),Edge Chromium 116,,,2023-09-06 09:11:55,2023-09-06 09:11:55,"0,000s",PASSED
"field_noHP = webDriver.findElement(By.xpath(""//input[@name=""c""]""))",Edge Chromium 116,,,2023-09-06 09:11:55,2023-09-06 09:11:55,"0,312s",PASSED
"error_message = webDriver.executeScript(""return arguments[0].validationMessage"", field_noHP)",Edge Chromium 116,,,2023-09-06 09:11:55,2023-09-06 09:11:55,"0,020s",PASSED
println(error_message),Edge Chromium 116,,,2023-09-06 09:11:55,2023-09-06 09:11:55,"0,001s",PASSED
"assert error_message == ""Please include an '@' in the email address. 'testing' is missing an '@'.""",Edge Chromium 116,,,2023-09-06 09:11:55,2023-09-06 09:11:55,"0,000s",PASSED
,,,,,,,
Test Cases/M08 Edit Data Konsumen/TC-Edit Data Konsumen-Edit-008,Edge Chromium 116,Admin Merubah Nomor Hp Menggunakan Angka Minus,,2023-09-06 09:11:55,2023-09-06 09:12:33,"37,875s",FAILED
"callTestCase(findTestCase(""M08 Edit Data Konsumen/TC-Edit Data Konsumen-show-001""), [:], STOP_ON_FAILURE)",Edge Chromium 116,,,2023-09-06 09:11:56,2023-09-06 09:12:25,"28,776s",PASSED
"click(findTestObject(""Edit Data konsumen/buttom edit""))",Edge Chromium 116,,,2023-09-06 09:12:25,2023-09-06 09:12:30,"4,618s",PASSED
"verifyElementPresent(findTestObject(""Edit Data konsumen/tittle Edit Data Konsumen""), 0)",Edge Chromium 116,,,2023-09-06 09:12:30,2023-09-06 09:12:30,"0,546s",PASSED
"setText(findTestObject(""Edit Data konsumen/Input no Hp/input No Hp""), ""-1"")",Edge Chromium 116,,,2023-09-06 09:12:30,2023-09-06 09:12:31,"1,181s",PASSED
"click(findTestObject(""Edit Data konsumen/button_Update""))",Edge Chromium 116,,,2023-09-06 09:12:31,2023-09-06 09:12:32,"0,974s",PASSED
"verifyTextPresent(""number not valid"", false)",Edge Chromium 116,,,2023-09-06 09:12:32,2023-09-06 09:12:33,"0,727s",FAILED
,,,,,,,
Test Cases/M08 Edit Data Konsumen/TC-Edit Data Konsumen-show-001,Edge Chromium 116,Admin melihat Daftar Semua Konsumen,,2023-09-06 09:12:33,2023-09-06 09:12:59,"25,666s",PASSED
"callTestCase(findTestCase(""Login/TC-Login Admin-Success-001""), [""Username"":""admin"", ""Password"":""123admin123""], STOP_ON_FAILURE)",Edge Chromium 116,,,2023-09-06 09:12:33,2023-09-06 09:12:56,"23,184s",PASSED
"click(findTestObject(""Menu pencarian Toko admin/Menu Master Market""))",Edge Chromium 116,,,2023-09-06 09:12:56,2023-09-06 09:12:57,"0,599s",PASSED
"click(findTestObject(""Edit Data konsumen/Menu Konsumen""))",Edge Chromium 116,,,2023-09-06 09:12:57,2023-09-06 09:12:58,"1,338s",PASSED
"verifyElementPresent(findTestObject(""Edit Data konsumen/Tittle Daftar Semua Konsumen""), 0)",Edge Chromium 116,,,2023-09-06 09:12:58,2023-09-06 09:12:59,"0,542s",PASSED
,,,,,,,
Test Cases/M08 Edit Data Konsumen/TC-Login Admin-Success-001,Edge Chromium 116,Admin Melakukan Login dengan memasukkan Username dan password yang valid,,2023-09-06 09:12:59,2023-09-06 09:13:24,"25,054s",PASSED
"openBrowser(""https://10.9.2.63/ecommerce/administrator/"")",Edge Chromium 116,,,2023-09-06 09:13:00,2023-09-06 09:13:05,"5,693s",PASSED
maximizeWindow(),Edge Chromium 116,,,2023-09-06 09:13:05,2023-09-06 09:13:05,"0,151s",PASSED
"verifyElementPresent(findTestObject(""Login admin/Tittle ADMIN""), 0)",Edge Chromium 116,,,2023-09-06 09:13:05,2023-09-06 09:13:06,"0,490s",PASSED
"setText(findTestObject(""Login/input_Username, Email atau No. Handphone_a""), Username)",Edge Chromium 116,,,2023-09-06 09:13:06,2023-09-06 09:13:07,"1,021s",PASSED
"setText(findTestObject(""Login/input_Password""), Password)",Edge Chromium 116,,,2023-09-06 09:13:07,2023-09-06 09:13:08,"0,951s",PASSED
"click(findTestObject(""Login admin/buttom Remember Me""))",Edge Chromium 116,,,2023-09-06 09:13:08,2023-09-06 09:13:08,"0,586s",PASSED
delay(10),Edge Chromium 116,,,2023-09-06 09:13:08,2023-09-06 09:13:18,"10,008s",PASSED
"click(findTestObject(""Login admin/buttom sign in""))",Edge Chromium 116,,,2023-09-06 09:13:18,2023-09-06 09:13:19,"0,943s",PASSED
"verifyElementPresent(findTestObject(""Login admin/Tittle Dashboard""), 0)",Edge Chromium 116,,,2023-09-06 09:13:19,2023-09-06 09:13:24,"4,316s",PASSED
