Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementPresent(findTestObject(""Edit Data konsumen/tittle Edit Data Konsumen""), 0)",Firefox 117.0,,,2023-10-05 08:12:54,2023-10-05 08:13:00,6.302s,PASSED
"setText(findTestObject(""Edit Data konsumen/ganti password/input_Ganti Password""), password)",Firefox 117.0,,,2023-10-05 08:13:00,2023-10-05 08:13:01,1.094s,PASSED
"setText(findTestObject(""Edit Data konsumen/input_Nama Lengkap""), nama_lengkap)",Firefox 117.0,,,2023-10-05 08:13:01,2023-10-05 08:13:03,1.074s,PASSED
"clearText(findTestObject(""Edit Data konsumen/Input Alamat email/input Alamat Email""), STOP_ON_FAILURE)",Firefox 117.0,,,2023-10-05 08:13:03,2023-10-05 08:13:03,0.692s,PASSED
"clearText(findTestObject(""Edit Data konsumen/Input no Hp/input No Hp""), STOP_ON_FAILURE)",Firefox 117.0,,,2023-10-05 08:13:03,2023-10-05 08:13:04,0.342s,PASSED
"uploadFile(findTestObject(""upload foto/input_Ganti Foto_gg""), foto)",Firefox 117.0,,,2023-10-05 08:13:04,2023-10-05 08:13:04,0.338s,PASSED
"if (toString().equalsIgnoreCase(""Laki-laki""))",Firefox 117.0,,,2023-10-05 08:13:04,2023-10-05 08:13:04,0.333s,PASSED
"setText(findTestObject(""Edit Data konsumen/input tanggal lahir/input_Tanggal Lahir""), tanggal_lahir)",Firefox 117.0,,,2023-10-05 08:13:04,2023-10-05 08:13:05,0.899s,PASSED
"clearText(findTestObject(""Edit Data konsumen/Alamat/input_Alamat""), STOP_ON_FAILURE)",Firefox 117.0,,,2023-10-05 08:13:05,2023-10-05 08:13:06,0.469s,PASSED
"click(findTestObject(""Edit Data konsumen/button_Update""))",Firefox 117.0,,,2023-10-05 08:13:06,2023-10-05 08:13:07,1.564s,PASSED
"verifyTextPresent(""This is a required field."", false)",Firefox 117.0,,,2023-10-05 08:13:07,2023-10-05 08:13:10,2.442s,FAILED
,,,,,,,
Test Cases/M08 Edit Data Konsumen/LA-001,Firefox 117.0,Admin Melakukan Login dengan memasukkan Username dan password yang valid,,2023-10-05 08:13:10,2023-10-05 08:13:36,26.567s,PASSED
"openBrowser(""https://10.9.2.63/ecommerce/administrator/"")",Firefox 117.0,,,2023-10-05 08:13:10,2023-10-05 08:13:15,4.899s,PASSED
maximizeWindow(),Firefox 117.0,,,2023-10-05 08:13:15,2023-10-05 08:13:15,0.030s,PASSED
"verifyElementPresent(findTestObject(""Login admin/Tittle ADMIN""), 0)",Firefox 117.0,,,2023-10-05 08:13:15,2023-10-05 08:13:15,0.350s,PASSED
"setText(findTestObject(""Login/input_Username, Email atau No. Handphone_a""), Username)",Firefox 117.0,,,2023-10-05 08:13:15,2023-10-05 08:13:16,0.663s,PASSED
"setText(findTestObject(""Login/input_Password""), Password)",Firefox 117.0,,,2023-10-05 08:13:16,2023-10-05 08:13:17,0.666s,PASSED
"click(findTestObject(""Login admin/buttom Remember Me""))",Firefox 117.0,,,2023-10-05 08:13:17,2023-10-05 08:13:17,0.556s,PASSED
delay(10),Firefox 117.0,,,2023-10-05 08:13:17,2023-10-05 08:13:27,10.011s,PASSED
"click(findTestObject(""Login admin/buttom sign in""))",Firefox 117.0,,,2023-10-05 08:13:27,2023-10-05 08:13:29,1.495s,PASSED
"verifyElementPresent(findTestObject(""Login admin/Tittle Dashboard""), 0)",Firefox 117.0,,,2023-10-05 08:13:29,2023-10-05 08:13:36,7.513s,PASSED
