Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""Jadi kurir/input_Plat Nomor""), Plat_Nomor)",Firefox 117.0,,,2023-10-03 13:33:40,2023-10-03 13:33:40,0.711s,PASSED
"setText(findTestObject(""Jadi kurir/textarea_Keterangan""), Keterangan)",Firefox 117.0,,,2023-10-03 13:33:40,2023-10-03 13:33:41,0.711s,PASSED
"uploadFile(findTestObject(""Jadi kurir/input_Choose files_uploadFile""), Berkas)",Firefox 117.0,,,2023-10-03 13:33:41,2023-10-03 13:33:42,0.534s,PASSED
"click(findTestObject(""Jadi kurir/button_Simpan Perubahan""))",Firefox 117.0,,,2023-10-03 13:33:42,2023-10-03 13:33:45,3.590s,PASSED
"verifyTextPresent(""Please fill in the correct column."", false)",Firefox 117.0,,,2023-10-03 13:33:45,2023-10-03 13:33:46,1.199s,FAILED
,,,,,,,
Test Cases/T05 Jadi Kurir/JK-006,Firefox 117.0,User mengosongkan inputan pada kolom plat nomor,,2023-10-03 13:33:46,2023-10-03 13:34:13,26.509s,PASSED
"callTestCase(findTestCase(""T05 Jadi Kurir/JK-001""), [:], STOP_ON_FAILURE)",Firefox 117.0,,,2023-10-03 13:33:47,2023-10-03 13:34:05,18.152s,PASSED
"click(findTestObject(""Jadi kurir/a_Daftar  Edit Data""))",Firefox 117.0,,,2023-10-03 13:34:05,2023-10-03 13:34:06,0.939s,PASSED
"verifyElementPresent(findTestObject(""Jadi kurir/li_Profile Kurir""), 0)",Firefox 117.0,,,2023-10-03 13:34:06,2023-10-03 13:34:07,0.787s,PASSED
"selectOptionByValue(findTestObject(""Jadi kurir/select_- Pilih Kendaraan -Roda 2Roda 4""), Jenis, false)",Firefox 117.0,,,2023-10-03 13:34:07,2023-10-03 13:34:08,0.759s,PASSED
"setText(findTestObject(""Jadi kurir/input_Merek Kendaraan""), Merek_Kendaraan)",Firefox 117.0,,,2023-10-03 13:34:08,2023-10-03 13:34:08,0.693s,PASSED
"clearText(findTestObject(""Jadi kurir/input_Plat Nomor""), STOP_ON_FAILURE)",Firefox 117.0,,,2023-10-03 13:34:08,2023-10-03 13:34:09,0.380s,PASSED
"setText(findTestObject(""Jadi kurir/textarea_Keterangan""), Keterangan)",Firefox 117.0,,,2023-10-03 13:34:09,2023-10-03 13:34:09,0.756s,PASSED
"uploadFile(findTestObject(""Jadi kurir/input_Choose files_uploadFile""), Berkas)",Firefox 117.0,,,2023-10-03 13:34:09,2023-10-03 13:34:10,0.547s,PASSED
"click(findTestObject(""Jadi kurir/button_Simpan Perubahan""))",Firefox 117.0,,,2023-10-03 13:34:10,2023-10-03 13:34:13,2.673s,PASSED
webDriver = getWebDriver(),Firefox 117.0,,,2023-10-03 13:34:13,2023-10-03 13:34:13,0.000s,PASSED
"Plat = webDriver.findElement(By.xpath(""//input[@name=""plat_nomor""]""))",Firefox 117.0,,,2023-10-03 13:34:13,2023-10-03 13:34:13,0.268s,PASSED
"error_message = webDriver.executeScript(""return arguments[0].validationMessage"", Plat)",Firefox 117.0,,,2023-10-03 13:34:13,2023-10-03 13:34:13,0.021s,PASSED
println(error_message),Firefox 117.0,,,2023-10-03 13:34:13,2023-10-03 13:34:13,0.002s,PASSED
"assert error_message == ""Please fill out this field.""",Firefox 117.0,,,2023-10-03 13:34:13,2023-10-03 13:34:13,0.001s,PASSED
,,,,,,,
Test Cases/T05 Jadi Kurir/JK-007,Firefox 117.0,User mengosongkan inputan pada kolom plat nomor,,2023-10-03 13:34:13,2023-10-03 13:34:42,29.447s,FAILED
"callTestCase(findTestCase(""T05 Jadi Kurir/JK-001""), [:], STOP_ON_FAILURE)",Firefox 117.0,,,2023-10-03 13:34:13,2023-10-03 13:34:33,19.222s,PASSED
"click(findTestObject(""Jadi kurir/a_Daftar  Edit Data""))",Firefox 117.0,,,2023-10-03 13:34:33,2023-10-03 13:34:34,0.899s,PASSED
"verifyElementPresent(findTestObject(""Jadi kurir/li_Profile Kurir""), 0)",Firefox 117.0,,,2023-10-03 13:34:34,2023-10-03 13:34:34,0.781s,PASSED
"selectOptionByValue(findTestObject(""Jadi kurir/select_- Pilih Kendaraan -Roda 2Roda 4""), Jenis, false)",Firefox 117.0,,,2023-10-03 13:34:34,2023-10-03 13:34:35,0.701s,PASSED
"setText(findTestObject(""Jadi kurir/input_Merek Kendaraan""), Merek_Kendaraan)",Firefox 117.0,,,2023-10-03 13:34:35,2023-10-03 13:34:36,0.690s,PASSED
"setText(findTestObject(""Jadi kurir/input_Plat Nomor""), Plat_Nomor)",Firefox 117.0,,,2023-10-03 13:34:36,2023-10-03 13:34:36,0.665s,PASSED
"setText(findTestObject(""Jadi kurir/textarea_Keterangan""), Keterangan)",Firefox 117.0,,,2023-10-03 13:34:36,2023-10-03 13:34:37,0.707s,PASSED
"uploadFile(findTestObject(""Jadi kurir/input_Choose files_uploadFile""), Berkas)",Firefox 117.0,,,2023-10-03 13:34:37,2023-10-03 13:34:38,0.531s,PASSED
"click(findTestObject(""Jadi kurir/button_Simpan Perubahan""))",Firefox 117.0,,,2023-10-03 13:34:38,2023-10-03 13:34:41,3.607s,PASSED
"verifyTextPresent(""Please fill in the correct column."", false)",Firefox 117.0,,,2023-10-03 13:34:41,2023-10-03 13:34:42,1.104s,FAILED
,,,,,,,
Test Cases/T05 Jadi Kurir/JK-008,Firefox 117.0,User mengosongkan inputan pada kolom plat nomor,,2023-10-03 13:34:42,2023-10-03 13:35:11,29.020s,FAILED
"callTestCase(findTestCase(""T05 Jadi Kurir/JK-001""), [:], STOP_ON_FAILURE)",Firefox 117.0,,,2023-10-03 13:34:43,2023-10-03 13:35:01,18.199s,PASSED
"click(findTestObject(""Jadi kurir/a_Daftar  Edit Data""))",Firefox 117.0,,,2023-10-03 13:35:01,2023-10-03 13:35:02,0.940s,PASSED
"verifyElementPresent(findTestObject(""Jadi kurir/li_Profile Kurir""), 0)",Firefox 117.0,,,2023-10-03 13:35:02,2023-10-03 13:35:03,0.908s,PASSED
"selectOptionByValue(findTestObject(""Jadi kurir/select_- Pilih Kendaraan -Roda 2Roda 4""), Jenis, false)",Firefox 117.0,,,2023-10-03 13:35:03,2023-10-03 13:35:04,0.665s,PASSED
"setText(findTestObject(""Jadi kurir/input_Merek Kendaraan""), Merek_Kendaraan)",Firefox 117.0,,,2023-10-03 13:35:04,2023-10-03 13:35:04,0.665s,PASSED
"setText(findTestObject(""Jadi kurir/input_Plat Nomor""), Plat_Nomor)",Firefox 117.0,,,2023-10-03 13:35:04,2023-10-03 13:35:05,0.714s,PASSED
"setText(findTestObject(""Jadi kurir/textarea_Keterangan""), Keterangan)",Firefox 117.0,,,2023-10-03 13:35:05,2023-10-03 13:35:06,0.804s,PASSED
"uploadFile(findTestObject(""Jadi kurir/input_Choose files_uploadFile""), Berkas)",Firefox 117.0,,,2023-10-03 13:35:06,2023-10-03 13:35:06,0.537s,PASSED
"click(findTestObject(""Jadi kurir/button_Simpan Perubahan""))",Firefox 117.0,,,2023-10-03 13:35:06,2023-10-03 13:35:10,3.889s,PASSED
"verifyTextPresent(""Please complete the file."", false)",Firefox 117.0,,,2023-10-03 13:35:10,2023-10-03 13:35:11,1.185s,FAILED
,,,,,,,
Test Cases/T05 Jadi Kurir/JK-009,Firefox 117.0,User input plat nomor hanya mengandung huruf alfabet,,2023-10-03 13:35:11,2023-10-03 13:35:40,28.660s,FAILED
"callTestCase(findTestCase(""T05 Jadi Kurir/JK-001""), [:], STOP_ON_FAILURE)",Firefox 117.0,,,2023-10-03 13:35:12,2023-10-03 13:35:30,18.075s,PASSED
"click(findTestObject(""Jadi kurir/a_Daftar  Edit Data""))",Firefox 117.0,,,2023-10-03 13:35:30,2023-10-03 13:35:31,0.894s,PASSED
"verifyElementPresent(findTestObject(""Jadi kurir/li_Profile Kurir""), 0)",Firefox 117.0,,,2023-10-03 13:35:31,2023-10-03 13:35:32,0.788s,PASSED
"selectOptionByValue(findTestObject(""Jadi kurir/select_- Pilih Kendaraan -Roda 2Roda 4""), Jenis, false)",Firefox 117.0,,,2023-10-03 13:35:32,2023-10-03 13:35:32,0.695s,PASSED
"setText(findTestObject(""Jadi kurir/input_Merek Kendaraan""), Merek_Kendaraan)",Firefox 117.0,,,2023-10-03 13:35:32,2023-10-03 13:35:33,0.705s,PASSED
"setText(findTestObject(""Jadi kurir/input_Plat Nomor""), Plat_Nomor)",Firefox 117.0,,,2023-10-03 13:35:33,2023-10-03 13:35:34,0.686s,PASSED
"setText(findTestObject(""Jadi kurir/textarea_Keterangan""), Keterangan)",Firefox 117.0,,,2023-10-03 13:35:34,2023-10-03 13:35:35,0.792s,PASSED
"uploadFile(findTestObject(""Object Repository/Jadi kurir/input_Choose files_uploadFile""), Berkas)",Firefox 117.0,,,2023-10-03 13:35:35,2023-10-03 13:35:35,0.540s,PASSED
"click(findTestObject(""Jadi kurir/button_Simpan Perubahan""))",Firefox 117.0,,,2023-10-03 13:35:35,2023-10-03 13:35:39,3.850s,PASSED
"verifyTextPresent(""plat nomor kendaraan tidak sesuai dengan format wilayah indonesia"", false)",Firefox 117.0,,,2023-10-03 13:35:39,2023-10-03 13:35:40,1.134s,FAILED
,,,,,,,
Test Cases/T05 Jadi Kurir/JK-010,Firefox 117.0,User input plat nomor dengan format luar negeri,,2023-10-03 13:35:40,2023-10-03 13:36:08,28.301s,FAILED
"callTestCase(findTestCase(""T05 Jadi Kurir/JK-001""), [:], STOP_ON_FAILURE)",Firefox 117.0,,,2023-10-03 13:35:41,2023-10-03 13:36:00,19.430s,PASSED
"click(findTestObject(""Jadi kurir/a_Daftar  Edit Data""))",Firefox 117.0,,,2023-10-03 13:36:00,2023-10-03 13:36:01,0.985s,PASSED
"verifyElementPresent(findTestObject(""Jadi kurir/li_Profile Kurir""), 0)",Firefox 117.0,,,2023-10-03 13:36:01,2023-10-03 13:36:02,0.889s,PASSED
"selectOptionByValue(findTestObject(""Jadi kurir/select_- Pilih Kendaraan -Roda 2Roda 4""), Jenis, false)",Firefox 117.0,,,2023-10-03 13:36:02,2023-10-03 13:36:03,0.679s,PASSED
"setText(findTestObject(""Jadi kurir/input_Merek Kendaraan""), Merek_Kendaraan)",Firefox 117.0,,,2023-10-03 13:36:03,2023-10-03 13:36:03,0.709s,PASSED
"setText(findTestObject(""Jadi kurir/input_Plat Nomor""), Plat_Nomor)",Firefox 117.0,,,2023-10-03 13:36:03,2023-10-03 13:36:04,0.691s,PASSED
"setText(findTestObject(""Jadi kurir/textarea_Keterangan""), Keterangan)",Firefox 117.0,,,2023-10-03 13:36:04,2023-10-03 13:36:05,0.774s,PASSED
"uploadFile(findTestObject(""Object Repository/Jadi kurir/input_Choose files_uploadFile""), Berkas)",Firefox 117.0,,,2023-10-03 13:36:05,2023-10-03 13:36:05,0.519s,PASSED
"click(findTestObject(""Jadi kurir/button_Simpan Perubahan""))",Firefox 117.0,,,2023-10-03 13:36:05,2023-10-03 13:36:07,2.018s,PASSED
"verifyTextPresent(""""plat nomor tidak terdaftar diseluruh wilayah SAMSAT indonesia"", false)",Firefox 117.0,,,2023-10-03 13:36:07,2023-10-03 13:36:08,1.102s,FAILED
,,,,,,,
Test Cases/T05 Jadi Kurir/JK-011,Firefox 117.0,user menginputkan plat nomor yang tidak terdaftar wilayah indoensia,,2023-10-03 13:36:08,2023-10-03 13:36:31,22.639s,FAILED
"callTestCase(findTestCase(""T05 Jadi Kurir/JK-001""), [:], STOP_ON_FAILURE)",Firefox 117.0,,,2023-10-03 13:36:09,2023-10-03 13:36:23,14.431s,PASSED
"click(findTestObject(""Jadi kurir/a_Daftar  Edit Data""))",Firefox 117.0,,,2023-10-03 13:36:23,2023-10-03 13:36:24,0.947s,PASSED
"verifyElementPresent(findTestObject(""Jadi kurir/li_Profile Kurir""), 0)",Firefox 117.0,,,2023-10-03 13:36:24,2023-10-03 13:36:25,0.796s,PASSED
"selectOptionByValue(findTestObject(""Jadi kurir/select_- Pilih Kendaraan -Roda 2Roda 4""), Jenis, false)",Firefox 117.0,,,2023-10-03 13:36:25,2023-10-03 13:36:26,0.611s,PASSED
"setText(findTestObject(""Jadi kurir/input_Merek Kendaraan""), Merek_Kendaraan)",Firefox 117.0,,,2023-10-03 13:36:26,2023-10-03 13:36:26,0.654s,PASSED
"setText(findTestObject(""Jadi kurir/input_Plat Nomor""), Plat_Nomor)",Firefox 117.0,,,2023-10-03 13:36:26,2023-10-03 13:36:27,0.678s,PASSED
"setText(findTestObject(""Jadi kurir/textarea_Keterangan""), Keterangan)",Firefox 117.0,,,2023-10-03 13:36:27,2023-10-03 13:36:28,0.762s,PASSED
"uploadFile(findTestObject(""Object Repository/Jadi kurir/input_Choose files_uploadFile""), Berkas)",Firefox 117.0,,,2023-10-03 13:36:28,2023-10-03 13:36:28,0.515s,PASSED
"click(findTestObject(""Jadi kurir/button_Simpan Perubahan""))",Firefox 117.0,,,2023-10-03 13:36:28,2023-10-03 13:36:30,1.689s,PASSED
"verifyTextPresent(""plat nomor tidak terdaftar diseluruh wilayah SAMSAT indonesia"", false)",Firefox 117.0,,,2023-10-03 13:36:30,2023-10-03 13:36:31,1.081s,FAILED
,,,,,,,
Test Cases/T05 Jadi Kurir/JK-012,Firefox 117.0,User upload berkas lampiran dengan format docx,,2023-10-03 13:36:31,2023-10-03 13:36:52,21.397s,PASSED
"callTestCase(findTestCase(""T05 Jadi Kurir/JK-001""), [:], STOP_ON_FAILURE)",Firefox 117.0,,,2023-10-03 13:36:32,2023-10-03 13:36:47,15.958s,PASSED
"click(findTestObject(""Jadi kurir/a_Daftar  Edit Data""))",Firefox 117.0,,,2023-10-03 13:36:47,2023-10-03 13:36:48,0.929s,PASSED
"verifyElementPresent(findTestObject(""Jadi kurir/li_Profile Kurir""), 0)",Firefox 117.0,,,2023-10-03 13:36:48,2023-10-03 13:36:49,0.680s,PASSED
"selectOptionByValue(findTestObject(""Jadi kurir/select_- Pilih Kendaraan -Roda 2Roda 4""), Jenis, false)",Firefox 117.0,,,2023-10-03 13:36:49,2023-10-03 13:36:50,0.698s,PASSED
"setText(findTestObject(""Jadi kurir/input_Merek Kendaraan""), Merek_Kendaraan)",Firefox 117.0,,,2023-10-03 13:36:50,2023-10-03 13:36:50,0.700s,PASSED
"setText(findTestObject(""Jadi kurir/input_Plat Nomor""), Plat_Nomor)",Firefox 117.0,,,2023-10-03 13:36:50,2023-10-03 13:36:51,0.694s,PASSED
"setText(findTestObject(""Jadi kurir/textarea_Keterangan""), Keterangan)",Firefox 117.0,,,2023-10-03 13:36:51,2023-10-03 13:36:52,0.756s,PASSED
"uploadFile(findTestObject(""Object Repository/Jadi kurir/input_Choose files_uploadFile""), Berkas)",Firefox 117.0,,,2023-10-03 13:36:52,2023-10-03 13:36:52,0.508s,PASSED
,,,,,,,
Test Cases/T05 Jadi Kurir/JK-013,Firefox 117.0,User upload berkas lampiran dengan format file video,,2023-10-03 13:36:52,2023-10-03 13:37:13,20.417s,PASSED
"callTestCase(findTestCase(""T05 Jadi Kurir/JK-001""), [:], STOP_ON_FAILURE)",Firefox 117.0,,,2023-10-03 13:36:53,2023-10-03 13:37:07,14.102s,PASSED
"click(findTestObject(""Jadi kurir/a_Daftar  Edit Data""))",Firefox 117.0,,,2023-10-03 13:37:07,2023-10-03 13:37:08,0.887s,PASSED
"verifyElementPresent(findTestObject(""Jadi kurir/li_Profile Kurir""), 0)",Firefox 117.0,,,2023-10-03 13:37:08,2023-10-03 13:37:09,0.779s,PASSED
"selectOptionByValue(findTestObject(""Jadi kurir/select_- Pilih Kendaraan -Roda 2Roda 4""), Jenis, false)",Firefox 117.0,,,2023-10-03 13:37:09,2023-10-03 13:37:09,0.648s,PASSED
"setText(findTestObject(""Jadi kurir/input_Merek Kendaraan""), Merek_Kendaraan)",Firefox 117.0,,,2023-10-03 13:37:09,2023-10-03 13:37:10,0.659s,PASSED
"setText(findTestObject(""Jadi kurir/input_Plat Nomor""), Plat_Nomor)",Firefox 117.0,,,2023-10-03 13:37:10,2023-10-03 13:37:11,0.658s,PASSED
"setText(findTestObject(""Jadi kurir/textarea_Keterangan""), Keterangan)",Firefox 117.0,,,2023-10-03 13:37:11,2023-10-03 13:37:12,0.837s,PASSED
"uploadFile(findTestObject(""Object Repository/Jadi kurir/input_Choose files_uploadFile""), Berkas)",Firefox 117.0,,,2023-10-03 13:37:12,2023-10-03 13:37:12,0.548s,PASSED
